@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5424369
@ Q2         %le              43.6088934
@ DATETIME   %08s     "10/09/2019 18:50:27"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                 Y               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQDRNE3             MONI                       743.8988054          .0000000         8.5248953        30.3182009         -.6126916         1.9646657        11.4414299        11.3270460          .1125431          .0856304 -6.91578941293E-4 -1.76789505844E-7 -6.50712063700E-5 1.858105201629E-8 -7.00938718819E-8 -2.8275584873E-11 -4.84386048129E-4          .0032462 3.074061569694E-5 -2.52539819785E-4
  MQFRNE3             MONI                       753.3246054          .0000000        28.7426805         9.0745455         1.9094069         -.6519876        11.5345593        11.4327581          .0931294          .1057121         -.0011914 -3.34667906730E-9 9.656876292209E-5 1.658407153765E-8 -1.20619231066E-7 -4.4494793295E-12 1.500053779878E-4          .0027408 -1.45482815207E-5 -1.15564160413E-4
  MQDRNE4             MONI                       762.7504054          .0000000         8.5133592        29.6828137         -.6171153         1.8896191        11.6475632        11.5213619          .1130039          .0886038 -3.14171712482E-4 1.407512210590E-7 5.114565394684E-5 -9.5225923435E-10 -3.16981076369E-8 1.17184328137E-11 -1.71855774990E-4          .0015244 5.808465037383E-6 -1.82667997525E-4
  MQFRNE4             MONI                       772.1762054          .0000000        28.8668056         9.3328819         1.9143451         -.6998097        11.7405370        11.6266459          .0929738          .1052840 1.564621177300E-4 1.441557251993E-7 3.416557890476E-5 1.688313543117E-8 1.613197225841E-8 1.69166544807E-11 -1.03278179436E-5 9.282852420072E-4 -2.33500144665E-5 -8.35253859923E-5
  MQDRNE5             MONI                       781.6020054          .0000000         8.5468268        30.8486749         -.6157831         1.9757321        11.8529797        11.7120258          .1124428          .0853799 5.188995080402E-4 2.779332943235E-7 9.318270431088E-5 -1.92693726473E-8 5.268051525120E-8 3.66865569353E-11 -4.67859404514E-4          .0022946 2.090483025334E-5 -1.50698216047E-4
  MQFRNE5             MONI                       791.0278054          .0000000        28.8116919         9.3208697         1.9157657         -.6586997        11.9458477        11.8150367          .0928680          .1030109          .0012774 1.069032400424E-7 -7.77902165091E-5 -4.45946501018E-9 1.294813306375E-7 1.65915046749E-11 1.600462534386E-4          .0034548 -2.76449853906E-7 1.348549191051E-4
  MQDRNE6             MONI                       800.4536054          .0000000         8.5015278        29.7529603         -.6136218         1.9229158        12.0587827        11.9022115          .1129350          .0871749 5.993774076180E-4 5.887745489170E-8 7.081764948426E-8 -1.28896185638E-8 6.063815068512E-8 1.46135529019E-11 -2.55148900510E-4          .0032465 1.483016643555E-5 -2.77032357333E-4
  MQR2NE2             MONI                       809.8794054          .0000000        29.2956666         8.9234733         1.5595673         -.5542237        12.1519469        12.0092006          .0931642          .1069891 5.507985228730E-4 -6.69287157122E-8 -6.96990543575E-5 -1.93852724313E-8 5.551777333176E-8 -4.9809025277E-12 8.437475736614E-5          .0017511 -2.04659263646E-5 -1.57624595325E-4
  MQR3NE2             MONI                       819.3052054          .0000000        12.8222089        26.1099181        -1.3886670         2.4890993        12.2418764        12.1032237          .0899295          .0940231 -1.11195029018E-4 -2.24543198324E-7 -7.88029538763E-5 1.645214234156E-8 -1.14816137713E-8 -2.5283277698E-11 -2.72718511235E-4          .0012718 1.969512026173E-5 -1.74491963333E-4
  MQR4NE2             MONI                       828.7310054          .0000000        47.8521196         4.5083333         4.5283646         -.7337817        12.2976673        12.3058850          .0557908          .2026613 -7.69574021967E-4 -7.87539991965E-8 4.190725574093E-5 3.476971508572E-9 -7.83521317629E-8 -1.1979210676E-11 -2.85904165020E-5 4.837752710553E-4 -3.34971390717E-5 -2.21508535061E-4
  MQR5NE2             MONI                       838.1568054          .0000000         2.8888874        41.4779804         -.0014920         1.2878615        12.4634112        12.4159118          .1657440          .1100268 -4.09304362656E-4 -4.19525655574E-8 -7.27234654455E-6 9.113122569046E-9 -4.14683481176E-8 -1.3844041882E-11 -4.74923329633E-4          .0016172 1.441801087800E-5 -9.65518190387E-5
  MQR6NE2             MONI                       850.1971896          .0000000        53.0870970        19.7598747        -4.1684953          .5162711        12.6757015        12.4849822          .2122902          .0690704 -4.96840282623E-4 6.773159747716E-8 -7.27234654480E-6 9.113243933270E-9 -4.98875744565E-8 3.01579439952E-12 -3.01359652115E-4          .0040827 1.441801087800E-5 -2.70115496556E-4
  MQR7NE2             MONI                       856.3497802          .0000000        10.6178300        60.3305499          .4383682         6.6591240        12.7166178        12.5135352          .0409164          .0285530 -2.33418625661E-5 1.834589866314E-7 7.491369115046E-5 -1.44696224717E-8 -2.15247444813E-9 1.42994935750E-11 1.608237123505E-4          .0026349 -2.79500874462E-5 -3.17790871094E-4
  MQS2NE2             MONI                       860.7171688          .0000000         8.9303218        16.5053952         -.0519014         3.3773834        12.7906239        12.5356288          .0740061          .0220936          .0112938 5.936080637462E-6          .0050749 -1.30045281797E-6 2.229412821971E-6 1.09768352418E-11 3.877687110272E-5          .0010779 -2.79509341505E-5 -1.95759468891E-4
  MQS3NE2             MONI                       869.9878691          .0000000         7.2449273         8.5620492          .2133447        -1.6939091        13.0736357        12.7171675          .2830118          .1815387          .2744678 6.399374835466E-5          .0132527 1.411234400679E-5 5.485150499102E-5 1.93433803502E-11 1.613969642233E-4          .0014738 3.090662396679E-5 4.218698338603E-4
  MQSBNE2             MONI                       872.5375264          .0000000         7.0949821        20.1347172         -.1545230        -2.8459099        13.1314891        12.7482646          .0578534          .0310971          .3082442 9.996655912870E-5          .0132527 1.411213482664E-5 6.162099192412E-5 2.91512309234E-11 2.401825068353E-4          .0019370 3.090662396679E-5 3.430842912478E-4
  MQS4NE2             MONI                       876.5709640          .0000000        29.0771585        10.0994909        -2.7069284          .8074503        13.1809567        12.7895982          .0494676          .0413336          .6227779 6.837390954286E-5          .0544985 -7.28905992046E-6 1.245394665909E-4 1.89544489795E-11 -8.47964318763E-5          .0022202 -8.97035477714E-6 -3.09208971622E-5
  MQEAE13             MONI                       881.1975280          .0000000        48.4580336         7.5893288         5.6374493        -1.2196624        13.1988072        12.8877619          .0178504          .0981637          .7842758 3.912878516710E-5         -.0957710 5.624191267709E-8 1.568662629568E-4 8.85975659828E-12 3.732115592010E-4          .0026489 5.582773685216E-5 4.566342902901E-4
  MQD5E13             MONI                       886.9489271          .0000000         7.6757028        26.3582478          .5218947         2.0235581        13.2517908        12.9478669          .0529837          .0601050          .2665571 3.534348856922E-5         -.0421471 -6.84313926806E-6 5.332132568844E-5 4.41323677187E-12 3.426059178839E-4          .0013312 -3.94046282649E-5 -8.73272902945E-5
  MQF6E7              MONI                       894.2607275          .0000000         8.8997704         7.0608870         -.6894084          .6119850        13.4244089        13.0378393          .1726181          .0899724          .1633172 1.282548186030E-5          .0136101 -3.73905256857E-6 3.270409339431E-5 -7.4014673431E-12 5.398504672687E-5 2.960286705367E-4 -3.95082720412E-5 2.008436368288E-4
  MQD5E14             MONI                       902.4725278          .0000000         7.6300918        27.3112340         -.5238284        -2.1087518        13.6136643        13.1467384          .1892554          .1088991          .2663520 9.558843239491E-5          .0421206 1.104317883901E-5 5.330076386387E-5 -3.1084516484E-11 1.849767399677E-4          .0011050 1.146026514616E-5 1.903026068509E-4
  MQEAE14             MONI                       908.2239269          .0000000        48.3826062         7.8531460        -5.6363231         1.2776043        13.6668553        13.2046871          .0531910          .0579487          .7837100 6.700944487630E-5          .0957040 -6.83950140723E-6 1.568095461266E-4 -1.8455127988E-11 -1.16001412028E-4          .0016517 -2.02743872790E-5 9.438504048415E-5
  MQF4E11             MONI                       912.8444909          .0000000        29.1149262        10.0630312         2.7013266         -.7670386        13.6846852        13.3010010          .0178299          .0963139          .6226639 8.294144176420E-5         -.0544573 4.985523345016E-6 1.245606536803E-4 -1.8224142748E-11 3.290098725604E-4          .0022355 3.453819263812E-5 3.031761628364E-4
  MQD3E11             MONI                       917.6562721          .0000000         7.4465888        20.8772070          .2001496         1.7230841        13.7414763        13.3509599          .0567911          .0499589          .3121791 1.076825128441E-4         -.0170096 -1.15369628534E-5 6.242817427954E-5 -2.0351731981E-11 3.970031797120E-4 9.419033600832E-4 -3.89846410303E-5 -3.57217679555E-5
  MQF2E13             MONI                       928.1061765          .0000000        15.5849713         6.6030202         1.9427040        -1.4418477        13.9164596        13.5574986          .1749833          .2065387          .3469748 2.425840310487E-5         -.0290605 4.076687991538E-6 6.933260019649E-5 9.00112030525E-12 1.252645682229E-4 6.621679528479E-4 4.796842976768E-5 4.334926416793E-4
  MQD1E7              MONI                       933.2459304          .0000000         5.3320033        23.9578567         -.7911245         3.1510449        14.0291534        13.6142389          .1126938          .0567403          .2383231 3.795243188226E-5          .0290373 -6.26502255294E-6 4.762300254838E-5 2.56449621350E-11 3.218730239002E-5          .0010372 -2.26453436241E-5 -2.94907325554E-5
  MQF2E14             MONI                       936.9856843          .0000000        15.5109882         6.7717704        -1.9312527         1.4453868        14.0965883        13.6616572          .0674349          .0474182          .3468721 1.452862246087E-5          .0290373 -6.26453127576E-6 6.932174295150E-5 1.61131809805E-11 -5.24837756051E-5          .0011232 -2.26453436241E-5 5.518034544257E-5
  MQD3E12             MONI                       947.4355886          .0000000         7.4540929        20.8157419         -.2055133        -1.6767195        14.2721600        13.8622886          .1755717          .2006314          .3120472 1.221836002806E-4          .0170077 7.933927342149E-6 6.241422189245E-5 1.86851535311E-11 3.652551870606E-4 4.694885390624E-4 2.058598383395E-5 8.816573571651E-5
  MQF4E12             MONI                       952.2473698          .0000000        29.2355871         9.7966403        -2.7157734          .7779175        14.3287988        13.9130232          .0566388          .0507346          .6224279 7.105133273723E-5          .0544394 -1.09626598488E-5 1.245357095380E-4 7.08212121658E-12 1.235694412481E-4 -1.09734570408E-4 -3.63504335046E-5 2.146728815225E-4
  MQEAE15             MONI                       956.8679338          .0000000        48.6087222         7.5559723         5.6608548        -1.2438862        14.3465500        14.0130274          .0177512          .1000042          .7833882 2.357557606046E-5         -.0956702 -5.87300961211E-6 1.567757178816E-4 -5.0048321318E-12 1.588064404605E-4          .0010540 5.204801215949E-5 4.873635590391E-4
  MQD5E15             MONI                       962.6193329          .0000000         7.6666552        26.8116788          .5278069         2.0335083        14.3994807        14.0727345          .0529307          .0597070          .2662080 -9.50791820429E-6         -.0421140 -4.70296232617E-6 5.328587776350E-5 -2.0829746312E-11 1.639198920830E-4          .0012595 -1.90043578874E-5 -8.52346760492E-6
  MQF6E8              MONI                       969.9311333          .0000000         8.8579879         7.2732673         -.6908408          .6349562        14.5729910        14.1603877          .1735103          .0876533          .1632094 1.774669760002E-5          .0136431 -1.33795368568E-6 3.269364150893E-5 -1.6648823946E-11 2.472418021647E-5          .0010141 -1.90536599540E-5 1.300678794256E-4
  MQD5E16             MONI                       978.1429336          .0000000         7.6808926        27.3640218         -.5272034        -2.0828858        14.7618650        14.2672643          .1888740          .1068766          .2666313 1.201889469539E-4          .0421686 1.115447106322E-5 5.332951101077E-5 -3.2979397859E-11 4.533632230240E-4 -9.11690424354E-6 3.416900294723E-5 4.902601690534E-5
  MQEAE16             MONI                       983.8943327          .0000000        48.6322666         7.7088785        -5.6612063         1.2774689        14.8147315        14.3257192          .0528664          .0584548          .7845558 6.997883456879E-5          .0958086 -1.10377303384E-5 1.568960739069E-4 -1.4353771136E-11 2.003227973743E-4 -9.08407412199E-4 -6.24120026564E-5 3.955297920451E-4
  MQF4E13             MONI                       988.5148967          .0000000        29.2339374         9.7811204         2.7180601         -.7550646        14.8324789        14.4246642          .0177474          .0989450          .6233379 6.690627696682E-5         -.0545243 8.752508334646E-7 1.246294986252E-4 -5.6379329199E-12 1.044519647564E-4 -3.48215094868E-5 1.969144577254E-5 2.092102632159E-4
  MQD3E13             MONI                       993.3266779          .0000000         7.4419005        20.5223254          .2069860         1.6693749        14.8891678        14.4758150          .0566889          .0511508          .3124757 7.276697731379E-5         -.0170418 -1.02201996712E-5 6.245840172207E-5 1.35338326301E-12 2.249362170684E-4 -1.49560338263E-4 -2.63452980039E-5 1.177147945853E-4
  MQF2E15             MONI                      1003.7765823          .0000000        15.5228016         6.7738575         1.9309232        -1.4701443        15.0649168        14.6799661          .1757490          .2041511          .3474511 4.691951369262E-5         -.0291310 1.329267335579E-5 6.937986066808E-5 1.67010176849E-11 2.681582679445E-4          .0015922 8.998555885086E-5 6.183442208098E-4
  MQD1E8              MONI                      1008.9163362          .0000000         5.3500379        24.2876790         -.7983787         3.2179225        15.1776528        14.7355570          .1127360          .0555909          .2384687 9.714361405720E-5          .0290105 -1.25793307989E-5 4.763696915293E-5 3.23959615231E-11 2.707367144204E-4          .0011133 -4.18129241724E-5 -8.86935131128E-5
  MQF2E16             MONI                      1012.6560901          .0000000        15.5990302         6.7600513        -1.9427220         1.4698547        15.2447642        14.7826844          .0671114          .0471274          .3469174 5.010695543739E-5          .0290105 -1.25784241364E-5 6.932509145853E-5 1.58146429024E-11 1.143979357923E-4 3.539487401696E-4 -4.18129241724E-5 6.764526552062E-5
  MQD3E14             MONI                      1023.1059944          .0000000         7.4341654        20.5273600         -.2014562        -1.6731722        15.4199063        14.9873204          .1751421          .2046359          .3117896 6.254813057116E-5          .0170318 3.371030546121E-6 6.238800976873E-5 -3.5111657156E-12 2.166104249558E-4 -2.95861357027E-4 5.571494861025E-6 9.643912041685E-5
  MQF4E14             MONI                      1027.9177756          .0000000        29.1094915         9.8029146        -2.7031564          .7541790        15.4767525        15.0384058          .0568462          .0510854          .6221102 3.328388544806E-5          .0544307 -6.32039245209E-6 1.245035838598E-4 -8.7877487035E-12 4.129091168218E-5 1.400017704160E-4 -4.46455011644E-5 3.944611300264E-4
  MQEAE17             MONI                      1032.5383396          .0000000        48.3026311         7.7534773         5.6344768        -1.2847066        15.4945971        15.1369076          .0178445          .0985019          .7823040 5.103912446838E-6         -.0956840 -4.81054057701E-6 1.566670136563E-4 -1.6034812087E-11 3.332199354767E-4          .0026699 1.083082749961E-4 9.354391508366E-4
  MQD5E17             MONI                      1038.2897387          .0000000         7.5849167        27.4788191          .5255471         2.0956040        15.5479983        15.1950585          .0534012          .0581509          .2649180 -2.04387487328E-5         -.0423403 -1.37064967720E-6 5.315698326220E-5 -3.4275516391E-11 3.430427715865E-4          .0026226 -2.37344352033E-5 -1.15749313033E-4
  MQF6E9              MONI                      1045.6015391          .0000000         8.8884826         7.2819983         -.7039401          .6627835        15.7226296        15.2814631          .1746314          .0864046          .1602661 3.412418906924E-5          .0134168 -3.03727122815E-6 3.239994490382E-5 -1.6466965178E-11 1.689375502867E-4 5.371873018952E-4 -2.38679801291E-5 5.751548498843E-5
  MQD5E18             MONI                      1053.8133394          .0000000         7.7199231        26.6577185         -.5198237        -2.0222005        15.9098536        15.3899340          .1872239          .1084708          .2656291 4.176583857610E-5          .0424320 4.651568642381E-6 5.322973278680E-5 -1.6196204673E-11 4.421465816989E-4         -.0017784 2.629949287349E-5 -5.48099006043E-5
  MQEAE18             MONI                      1059.5647385          .0000000        48.5258922         7.5261703        -5.6378100         1.2347833        15.9626411        15.4499462          .0527875          .0600122          .7842651 2.833994291546E-5          .0959164 -3.13371867598E-6 1.568676827371E-4 -2.1231058881E-12 2.851627549449E-4         -.0020355 -1.07865216395E-4 8.489760154551E-4
  MQF4E15             MONI                      1064.1853025          .0000000        29.0938532         9.8259924         2.7248298         -.7881645        15.9804491        15.5500175          .0178081          .1000713          .6236383 3.385969400332E-5         -.0545741 1.852461635438E-6 1.246599403898E-4 1.01423521505E-11 8.877295162427E-5 3.946875874107E-4 4.117224139052E-5 4.369380609556E-4
  MQD3E15             MONI                      1068.9970837          .0000000         7.3190056        20.9640864          .2152800         1.6840698        16.0377771        15.6004877          .0573280          .0504702          .3125053 4.314759104004E-5         -.0170903 -4.76181837044E-6 6.246139838844E-5 2.23068278675E-11 1.829534661269E-4 8.285566100620E-4 -1.13006157885E-5 7.201234879406E-5
  MQF2E17             MONI                      1079.4469881          .0000000        15.5949222         6.6865904         1.9213886        -1.4309879        16.2155840        15.8022531          .1778068          .2017653          .3486698 6.463726490351E-5         -.0292327 1.442997495314E-5 6.950102035771E-5 1.47884218829E-11 2.610845703023E-4 9.079833375950E-4 6.852779077497E-5 3.246456737217E-4
  MQD1E9              MONI                      1084.5867420          .0000000         5.4525078        23.7339457         -.8120988         3.1515658        16.3267270        15.8588990          .1111430          .0566459          .2393082 1.167769877004E-4          .0291134 -1.69973218658E-5 4.772042416166E-5 2.04858542585E-11 5.463938823850E-4 -4.88391425554E-4 -8.51436524023E-5 1.173536451983E-4
  MQF2E18             MONI                      1088.3264959          .0000000        15.7803432         6.6060643        -1.9500885         1.4292990        16.3927585        15.9071600          .0660316          .0482610          .3481415 5.321895809180E-5          .0291134 -1.69954723740E-5 6.944678561230E-5 6.39970074795E-12 2.280412464957E-4 -9.02253042263E-4 -8.51436524023E-5 4.357062810983E-4
  MQT1NFE1            MONI                      1098.7764002          .0000000         7.3001800        20.9934306         -.2018151        -1.7061922        16.5690740        16.1117400          .1763155          .2045801          .3118257 6.327279367596E-5          .0170798 7.024896211682E-6 6.239166351785E-5 -2.3713024852E-11 1.603074760797E-4 7.865914196123E-4 1.174397314903E-5 1.982179301997E-4
  MQT2NFE1            MONI                      1103.9841474          .0000000        19.8493792        27.6322779        -4.0693316         3.0370858        16.6486314        16.1428266          .0795574          .0310865          .5000380 8.000764093628E-5          .0946033 -7.69343023441E-6 1.000420605429E-4 -3.0884493155E-11 -1.77693318256E-5 9.419429556561E-4 -2.48696851554E-5 4.995782380635E-5
  MQTANFE1            MONI                      1107.5016074          .0000000        45.6574964        14.5363370         4.3695171        -1.2339302        16.6652560        16.1740766          .0166247          .0312500          .7293775 6.122366273451E-5         -.0767143 5.908003697318E-6 1.459991120375E-4 -2.4224395931E-11 2.385346482818E-4          .0014674 5.119795029572E-5 4.094460369944E-4
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.6122465        26.9792369          .6103233         1.0375371        16.6961487        16.2113793          .0308927          .0373027          .3829812 8.442821053115E-5         -.0318284 -3.45594249748E-6 7.672826172682E-5 -3.4302580964E-11 3.135048963558E-4          .0011107 -4.34791708403E-6 5.648577158792E-5
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.5043752        15.1061602         -.1066107          .4166243        16.8002655        16.2775547          .1041168          .0661755          .3261390 7.366866464229E-5          .0239287 7.522490743432E-7 6.549319443983E-5 -2.3952849517E-11 2.774574119214E-4 -6.93482419664E-4 -4.50080470277E-6 9.247979666596E-5
  MQTBNFE1            MONI                      1124.5525258          .0000000        17.9514157         9.1753109        -1.1388773          .5545847        16.8464259        16.3316621          .0461603          .0541074          .4762753 6.505020538360E-5          .0397648 -2.65038828755E-6 9.563710600498E-5 -1.5182746264E-11 2.325580810490E-4         -.0011454 -2.32566796372E-5 2.114624020843E-4
  MQT5NFE             MONI                      1128.5707622          .0000000        10.3605489        16.6991223          .9900632        -1.5342878        16.8904078        16.3884262          .0439819          .0567640          .3836488 8.777473272359E-5         -.0340958 7.120052582175E-6 7.702446710201E-5 -1.3043542834E-11 1.085211756358E-4         -.0013583 1.753062615617E-5 -1.17463541101E-5
  MQTBNFE2            MONI                      1133.7889986          .0000000        17.7843081         9.0904191         1.1398847         -.5401734        16.9539950        16.4564226          .0635872          .0679964          .4765923 5.411392580338E-5         -.0397345 -9.00743649582E-7 9.566933843474E-5 -1.5261114292E-12 1.681725122475E-5         -.0011618 1.624497525607E-5 2.178720810139E-4
  MQT4NFE2            MONI                      1137.8072350          .0000000        11.3418115        14.9096267          .1096511         -.4098594        17.0007191        16.5111642          .0467241          .0547416          .3265893 4.908639221033E-5         -.0238789 -3.24366369891E-6 6.553897405569E-5 6.74260706905E-12 1.056249197185E-4 -6.11391704970E-4 3.951438103346E-6 1.905052299829E-4
  MQT3NFE2            MONI                      1145.9671053          .0000000        15.4877510        26.7167183         -.6180316        -1.0362142        17.1062050        16.5781489          .1054859          .0669847          .3838380 4.723204906971E-5          .0318783 6.568195920853E-6 7.681535797635E-5 2.17031078086E-11 1.375971830973E-4 -1.78663379581E-4 3.888997456900E-6 1.587471062144E-4
  MQTANFE2            MONI                      1150.8399170          .0000000        45.5382193        14.4678986        -4.3728023         1.2158592        17.1372643        16.6157281          .0310593          .0375792          .7308993 5.557384358736E-5          .0768632 1.027104526195E-6 1.461538152826E-4 2.00713938203E-11 2.709149222890E-5 4.637318033833E-4 -3.07432471863E-5 3.056810063934E-4
  MQT2NFE2            MONI                      1154.3573770          .0000000        19.8592081        27.6419356         4.0564125        -3.0513230        17.1539067        16.6470473          .0166424          .0313192          .5010459 9.762926920473E-5         -.0948107 1.427793565332E-5 1.001445257171E-4 3.13015370431E-11 3.715870080465E-4 9.363556185578E-4 7.628215644717E-5 2.528757225298E-4
  MQT1NFE2            MONI                      1159.5651242          .0000000         7.3942323        21.1056794          .1966658         1.7032318        17.2328887        16.6780446          .0789820          .0309972          .3123580 1.000746680971E-4         -.0171357 -4.92674603846E-6 6.244592884045E-5 2.93894722167E-11 3.079353748843E-4 -2.13636581830E-4 -1.12909512323E-5 8.102436296430E-5
  MQF2E19             MONI                      1170.0150286          .0000000        15.7453042         6.6305734         1.9602217        -1.4196483        17.4075133        16.8802836          .1746247          .2022390          .3477452 2.116094273481E-5         -.0291352 6.974827305961E-6 6.940736572236E-5 8.97069765878E-12 -5.09212671505E-5         -.0013302 1.434814947890E-5 -6.78107294900E-5
  MQD1E10             MONI                      1175.1547825          .0000000         5.3537054        23.5936574         -.7846145         3.1269506        17.5192389        16.9373555          .1117256          .0570719          .2387919 4.810634183392E-5          .0290796 -5.75584332245E-6 4.766850536431E-5 6.26755212232E-12 4.172927245217E-4         -.0017771 -6.34840204044E-5 3.243620225258E-4
  MQF2E20             MONI                      1178.8945364          .0000000        15.4399411         6.5965634        -1.9129569         1.4189350        17.5866928        16.9858003          .0674539          .0484448          .3474991 2.658131048271E-5          .0290796 -5.75446509972E-6 6.938260548628E-5 -1.8292761176E-12 1.799255848424E-4         -.0012370 -6.34840204044E-5 5.617291622131E-4
  MQD3E16             MONI                      1189.3444407          .0000000         7.4252136        21.1180728         -.2188227        -1.7125759        17.7637548        17.1892266          .1770620          .2034263          .3120415 9.511926360212E-5          .0171309 1.190555678705E-5 6.241409510312E-5 -2.9863423047E-11 3.379057282185E-4 -5.88648964689E-4 3.822870766630E-5 1.030344694795E-7
  MQF4E16             MONI                      1194.1562219          .0000000        29.4199320         9.9783815        -2.7461795          .7916497        17.8203226        17.2391075          .0565677          .0498809          .6230516 8.093957677436E-5          .0545558 -2.64025181375E-6 1.246000539702E-4 -2.0710163934E-11 2.771753064379E-4         -.0016785 -2.42171041996E-5 2.279681565139E-4
  MQEAE19             MONI                      1198.7767859          .0000000        48.9960172         7.6170810         5.6999325        -1.2373232        17.8379465        17.3376050          .0176239          .0984976          .7839840 7.671717479074E-5         -.0957886 1.060225717150E-5 1.568382454744E-4 -1.3379803137E-11 -7.51462172693E-5         -.0014175 1.770817034027E-5 3.409801021560E-5
  MQD5E19             MONI                      1204.5281850          .0000000         7.7433113        26.6676163          .5332299         2.0401403        17.8903881        17.3972286          .0524416          .0596235          .2661230 1.238951594654E-4         -.0422348 -1.23713261383E-5 5.327892220101E-5 -1.4805335623E-11 2.493277363165E-4         -.0013673 -1.72327903571E-5 1.849011087855E-4
  MQF6E10             MONI                      1211.8399854          .0000000         8.8069116         7.1423688         -.6787836          .6265266        18.0632655        17.4860421          .1728775          .0888135          .1622419 7.584733074461E-6          .0135223 1.429980770216E-6 3.259849516499E-5 1.93013399642E-12 1.229151898827E-4 -9.11643133373E-4 -1.73298859645E-5 3.118967588525E-4
  MQD5E20             MONI                      1220.0517857          .0000000         7.6703131        27.1765063         -.5363245        -2.0856333        18.2535681        17.5945185          .1903025          .1084764          .2659470 1.148835380842E-5          .0422121 5.828923540689E-6 5.326076488473E-5 2.45064639619E-11 2.246332079537E-4         -.0011465 3.114071252125E-5 -5.86020266015E-5
  MQEAE20             MONI                      1225.8031848          .0000000        48.8752994         7.7579580        -5.6981302         1.2682639        18.3063356        17.6529896          .0527675          .0584711          .7834986 3.150138053549E-5          .0957310 3.206912227853E-6 1.567881611339E-4 1.68699217348E-11 2.816315470118E-4         -.0019772 -3.99203675734E-5 3.602889384002E-4
  MQF4E17             MONI                      1230.4237488          .0000000        29.4283840         9.9640807         2.7344650         -.7705907        18.3239788        17.7505358          .0176432          .0975463          .6226734 7.146386753754E-5         -.0545204 9.498090825508E-6 1.245610276349E-4 2.04497955638E-11 -3.34432008559E-5         -.0016894 1.278997484720E-5 -2.78437253417E-5
  MQD3E17             MONI                      1235.2355300          .0000000         7.4875475        20.8475522          .2113209         1.7058168        18.3802917        17.8007877          .0563129          .0502518          .3118639 1.160326668462E-4         -.0171165 -8.42325203462E-6 6.239575012125E-5 2.62507170352E-11 2.675485747804E-4         -.0018890 -1.60783725037E-5 1.977602218984E-4
  MQF2E21             MONI                      1245.6854343          .0000000        15.4201033         6.6552350         1.9209710        -1.4429979        18.5561064        18.0054931          .1758147          .2047055          .3459502 4.318174982966E-6         -.0289311 8.219764545452E-6 6.922751069055E-5 -3.9159540981E-12 -5.99264037840E-5 -8.65474622478E-4 3.673948261245E-5 1.545043454849E-4
  MQD1E11             MONI                      1250.8251883          .0000000         5.3297999        23.9409878         -.8014886         3.1616985        18.6695566        18.0620213          .1134501          .0565282          .2378778 3.965287332609E-5          .0290465 -1.75451740173E-6 4.757736499064E-5 -1.7911952710E-11 2.532887729370E-4 -7.06404666896E-4 -2.76555009510E-5 1.661114880826E-4
  MQF2E22             MONI                      1254.5649422          .0000000        15.6313455         6.7189993        -1.9536676         1.4443352        18.7367294        18.1096484          .0671729          .0476271          .3464613 3.308946522271E-5          .0290465 -1.75391733322E-6 6.927968468912E-5 -1.3273935260E-11 1.498846861242E-4 -6.45732555374E-4 -2.76555009510E-5 2.695155748990E-4
  MQD3E18             MONI                      1265.0148465          .0000000         7.4661212        20.8243245         -.1960045        -1.6882970        18.9108673        18.3121214          .1741379          .2024730          .3125209 6.551774094687E-5          .0171260 7.171837774456E-6 6.246280273112E-5 -2.5109984403E-11 3.337316200766E-4         -.0022495 3.060799221948E-5 -1.38776372986E-4
  MQF4E18             MONI                      1269.8266277          .0000000        29.0837547         9.8634795        -2.6931963          .7746875        18.9676125        18.3626670          .0567452          .0505455          .6238484 5.113223681459E-5          .0546099 -2.87469773357E-6 1.246809411235E-4 -1.2823435660E-11 3.790496737716E-4         -.0033911 -4.54136064273E-5 4.657409054815E-4
  MQEAE21             MONI                      1274.4471917          .0000000        48.2971305         7.6279298         5.6290652        -1.2516285        18.9854683        18.4617326          .0178558          .0990657          .7855847 4.229525291606E-5         -.0958564 4.559566338866E-6 1.569997007130E-4 -7.8991475391E-13 -1.98194027087E-4         -.0020661 2.972666507981E-5 1.961706254563E-4
  MQD5E21             MONI                      1280.1985908          .0000000         7.6067562        26.9238149          .5232468         2.0514720        19.0387929        18.5210136          .0533246          .0592809          .2674711 6.159664508090E-5         -.0420725 -6.94404945052E-6 5.341403302692E-5 1.10895157928E-11 1.084096375564E-4 -7.74656613810E-4 3.154539982822E-6 1.853564219941E-4
