@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5426613
@ Q2         %le              43.6088437
@ DATETIME   %08s     "10/09/2019 18:50:30"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                 Y               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQDRNE2             MONI                       725.0472054          .0000000         8.5461719        30.7144192         -.6203641         1.9413507        11.2345949        11.1392144          .1127535          .0867614 -9.46707544322E-5 -2.16430668759E-7 -1.27676820122E-4 9.030769609903E-9 -1.48584144193E-8 -5.0672397357E-11 -4.93050717126E-4          .0010835 1.927230260197E-5 -1.46616531298E-4
  MQFRNE2             MONI                       734.4730054          .0000000        28.9307754         9.5442536         1.9216969         -.6859491        11.3272410        11.2410591          .0926461          .1018446         -.0011897 -1.44376259508E-7 2.747862750086E-5 -9.51895360201E-9 -1.82587429133E-7 -4.0156341357E-11 7.886078717656E-7          .0026711 -1.92300290520E-5 5.465035157219E-5
  MQDRNE3             MONI                       743.8988054          .0000000         8.5243583        30.3852290         -.6113852         1.9794506        11.4396975        11.3260877          .1124566          .0850287         -.0010167 -2.14248086649E-7 -9.59656129094E-5 1.868603786571E-8 -1.55621450185E-7 -6.7697453839E-11 -7.32238903730E-4          .0048661 4.679467661625E-5 -3.81183717742E-4
  MQFRNE3             MONI                       753.3246054          .0000000        28.7055922         8.9886495         1.9072915         -.6411208        11.5328888        11.4322425          .0931912          .1061548         -.0017541 -4.33021042586E-8 1.419939184484E-4 1.176337311230E-8 -2.68076137314E-7 -2.0084167859E-11 2.213807558245E-4          .0040795 -2.26187308504E-5 -1.84592410385E-4
  MQDRNE4             MONI                       762.7504054          .0000000         8.5095156        29.4317826         -.6179513         1.8670847        11.6459972        11.5217345          .1131084          .0894919 -4.64601758101E-4 6.247603187261E-8 7.488992678547E-5 4.406048631904E-9 -7.06760169002E-8 2.06422720244E-12 -2.63132735388E-4          .0022530 9.182602253528E-6 -2.73994860560E-4
  MQFRNE4             MONI                       772.1762054          .0000000        28.8884544         9.3740470         1.9148396         -.7126635        11.7389457        11.6272590          .0929485          .1055245 2.248418904064E-4 1.133481110652E-7 5.062680976815E-5 1.798954462529E-8 3.524437373685E-8 2.57354939935E-11 -2.00563408512E-5          .0013683 -3.56375435681E-5 -1.31970251986E-4
  MQDRNE5             MONI                       781.6020054          .0000000         8.5565306        31.1763128         -.6157816         1.9957859        11.8512460        11.7119257          .1123003          .0846667 7.611861444726E-4 2.594063881717E-7 1.371598461433E-4 -1.55361786800E-8 1.167756939841E-7 6.91796116068E-11 -7.11524159145E-4          .0034508 3.220456358093E-5 -2.28437615143E-4
  MQFRNE5             MONI                       791.0278054          .0000000        28.8031548         9.3575492         1.9164290         -.6512905        11.9440604        11.8140570          .0928144          .1021313          .0018778 1.248999894274E-7 -1.14146217499E-4 1.167677707780E-9 2.874475508386E-7 3.85627841156E-11 2.384052470620E-4          .0051861 -9.90350668025E-7 1.940921702550E-4
  MQDRNE6             MONI                       800.4536054          .0000000         8.4915463        29.5400977         -.6128994         1.9171018        12.0570813        11.9013810          .1130209          .0873240 8.833020259612E-4 1.241082160090E-7 5.564065585916E-7 -1.55878344496E-8 1.348596019073E-7 4.76081628437E-11 -3.87841015204E-4          .0048626 2.276155045990E-5 -4.17926790023E-4
  MQR2NE2             MONI                       809.8794054          .0000000        29.2792724         8.8412860         1.5575268         -.5542638        12.1503273        12.0094041          .0932460          .1080231 8.156629966907E-4 -2.35339756798E-8 -1.02722550217E-4 -1.70131591475E-8 1.239039886556E-7 1.90266645641E-12 1.228867277002E-4          .0026005 -3.13711775166E-5 -2.45521197174E-4
  MQR3NE2             MONI                       819.3052054          .0000000        12.8334983        26.1414464        -1.3908291         2.4815033        12.2402296        12.1038483          .0899023          .0944441 -1.59388150044E-4 -1.65633092421E-7 -1.15492147887E-4 9.091484996086E-9 -2.50467206805E-8 -3.4910518369E-11 -4.14463709727E-4          .0018892 3.029030748324E-5 -2.62101759439E-4
  MQR4NE2             MONI                       828.7310054          .0000000        47.9089644         4.5308135         4.5334173         -.7277715        12.2959551        12.3048782          .0557255          .2010299         -.0011245 -8.96950311864E-8 6.085583605642E-5 -4.72257244408E-9 -1.73212784173E-7 -2.7258422556E-11 -4.71105835625E-5 6.891298352903E-4 -5.11150994164E-5 -3.43525917034E-4
  MQR5NE2             MONI                       838.1568054          .0000000         2.8886944        41.1190553 4.527899759857E-5         1.2831161        12.4615178        12.4151380          .1655627          .1102598 -6.02058243221E-4 -1.23429813222E-7 -1.14226007497E-5 1.052092738755E-8 -9.21010637303E-8 -5.0511533033E-11 -7.19867080488E-4          .0023986 2.212337159361E-5 -1.45128730176E-4
  MQR6NE2             MONI                       850.1971896          .0000000        53.0431033        19.5545033        -4.1668106          .5084398        12.6740381        12.4849109          .2125203          .0697729 -7.39529858521E-4 3.160511715066E-9 -1.14226007506E-5 1.052136186482E-8 -1.11745791851E-7 -1.1716086327E-11 -4.53573075085E-4          .0061113 2.212337159361E-5 -4.11422735579E-4
  MQR7NE2             MONI                       856.3497802          .0000000        10.6223010        59.7912247          .4363320         6.5933147        12.7149590        12.5137428          .0409208          .0288319 -3.84677598711E-5 7.064529333202E-8 1.103430245204E-4 -1.83898931001E-9 -5.22815617708E-9 -2.1725861152E-12 2.302977559898E-4          .0039544 -4.08588593688E-5 -4.78349600257E-4
  MQS2NE2             MONI                       860.7171688          .0000000         8.9484309        16.3948643         -.0529502         3.3459870        12.7888595        12.5360095          .0739005          .0222666          .0114311 8.828912255757E-6          .0051104 -1.95068841883E-6 3.365724544433E-6 6.31068769940E-12 5.190140125370E-5          .0016392 -4.08600565080E-5 -2.99976516417E-4
  MQS3NE2             MONI                       869.9878691          .0000000         7.2272618         8.6565370          .2128437        -1.7118749        13.0717768        12.7167751          .2829173          .1807656          .2746679 9.652630005699E-5          .0132293 2.112318667031E-5 8.230836296873E-5 3.68379526746E-11 2.425884826083E-4          .0022463 4.598005800016E-5 6.376704445291E-4
  MQSBNE2             MONI                       872.5375264          .0000000         7.0818916        20.3332157         -.1558110        -2.8692041        13.1297541        12.7475435          .0579773          .0307684          .3083779 1.503633645245E-4          .0132293 2.112272039887E-5 9.245213704982E-5 5.89580306517E-11 3.597867141279E-4          .0029545 4.598005800016E-5 5.204722130076E-4
  MQS4NE2             MONI                       876.5709640          .0000000        29.0570595        10.1630383        -2.7076157          .8214828        13.1792811        12.7885348          .0495270          .0409913          .6228562 1.024790148035E-4          .0544996 -1.10742764515E-5 1.868211924581E-4 4.16211783875E-11 -1.32608717068E-4          .0033910 -1.30578378156E-5 -5.37634917961E-5
  MQEAE13             MONI                       881.1975280          .0000000        48.4389028         7.5439277         5.6336902        -1.2036093        13.1971394        12.8866723          .0178583          .0981376          .7842216 5.791971984643E-5         -.0957866 -1.69107687832E-7 2.352911324612E-4 2.64505690074E-11 5.642025091173E-4          .0040171 8.341839402871E-5 6.850483299491E-4
  MQD5E13             MONI                       886.9489271          .0000000         7.6829182        26.0833017          .5207611         2.0045556        13.2501021        12.9472945          .0529627          .0606222          .2665130 5.104976049361E-5         -.0421695 -1.01590816530E-5 7.997479493446E-5 2.85885759060E-11 5.108815314925E-4          .0020271 -5.92465119680E-5 -1.34457525363E-4
  MQF6E7              MONI                       894.2607275          .0000000         8.9060222         7.0171646         -.6881597          .5996692        13.4224436        13.0381046          .1723415          .0908101          .1631301 1.914641412457E-5          .0135877 -5.66982439132E-6 4.902634303403E-5 -4.5844292424E-12 7.697949237580E-5 4.782967757586E-4 -5.94001340458E-5 2.987528227117E-4
  MQD5E14             MONI                       902.4725278          .0000000         7.6163009        27.5031635         -.5235836        -2.1314968        13.6118820        13.1469385          .1894384          .1088339          .2662073 1.461464564718E-4          .0421300 1.673220682285E-5 7.992867599102E-5 -5.0307128706E-11 2.768960055602E-4          .0017226 1.691737738724E-5 2.909066111447E-4
  MQEAE14             MONI                       908.2239269          .0000000        48.3286923         7.9371210        -5.6320385         1.2899452        13.6651478        13.2043495          .0532658          .0574110          .7833785 1.016735963806E-4          .0956867 -1.05913159649E-5 2.351639248104E-4 -3.4265748230E-11 -1.82036730552E-4          .0025545 -2.93738952345E-5 1.297941923955E-4
  MQF4E11             MONI                       912.8444909          .0000000        29.0972212        10.1135574         2.6986407         -.7617562        13.6829913        13.2997968          .0178435          .0954473          .6225258 1.247777004815E-4         -.0544383 7.333130457153E-6 1.868201248426E-4 -4.1018764681E-11 4.992111729887E-4          .0034116 5.177097172062E-5 4.567804556982E-4
  MQD3E11             MONI                       917.6562721          .0000000         7.4496219        20.8489759          .1989960         1.7310089        13.7397821        13.3496567          .0567908          .0498598          .3122128 1.612746177350E-4         -.0169838 -1.74065123547E-5 9.364780211199E-5 -5.2250117883E-11 5.967291417149E-4          .0014496 -5.89676326390E-5 -5.70956889254E-5
  MQF2E13             MONI                       928.1061765          .0000000        15.5956110         6.5749048         1.9450719        -1.4451453        13.9145686        13.5577581          .1747865          .2081014          .3472652 3.641379044932E-5         -.0290896 5.997695967672E-6 1.040447486762E-4 8.52877861873E-12 1.916170901140E-4          .0010336 7.240068957877E-5 6.588382355496E-4
  MQD1E7              MONI                       933.2459304          .0000000         5.3274702        24.0269138         -.7895113         3.1499900        14.0272583        13.6145346          .1126897          .0567765          .2385204 5.643940453954E-5          .0290576 -9.39393737115E-6 7.146525266320E-5 3.70989140913E-11 4.029035373118E-5          .0016102 -3.32072505014E-5 -5.11472876591E-5
  MQF2E14             MONI                       936.9856843          .0000000        15.4898860         6.8276028        -1.9287062         1.4504386        14.0947654        13.6616778          .0675071          .0471432          .3471235 2.132166602274E-5          .0290576 -9.39285658820E-6 1.040216120138E-4 2.71400355127E-11 -8.38593460434E-5          .0017325 -3.32072505014E-5 7.300241212488E-5
  MQD3E12             MONI                       947.4355886          .0000000         7.4603284        20.7575703         -.2066621        -1.6616311        14.2703927        13.8609305          .1756272          .1992527          .3120307 1.838453473247E-4          .0169812 1.183257123626E-5 9.361806489420E-5 4.98994013329E-11 5.475712312873E-4 7.405802045571E-4 3.046846252939E-5 1.350929018766E-4
  MQF4E12             MONI                       952.2473698          .0000000        29.2696038         9.7149232        -2.7192853          .7780825        14.3269661        13.9119546          .0565734          .0510241          .6222002 1.064397261353E-4          .0544135 -1.66012980616E-5 1.867669595346E-4 2.52055335523E-11 1.806884547126E-4 -1.14765324579E-4 -5.45417399904E-5 3.191578952343E-4
  MQEAE15             MONI                       956.8679338          .0000000        48.6513807         7.4919068         5.6670792        -1.2393700        14.3446973        14.0129309          .0177312          .1009763          .7829300 3.444803820155E-5         -.0956404 -9.10032677395E-6 2.350914065054E-4 9.52970804043E-13 2.440443685596E-4          .0016389 7.860072629169E-5 7.385182208363E-4
  MQD5E15             MONI                       962.6193329          .0000000         7.6683408        26.7536107          .5292774         2.0187375        14.3975919        14.0729681          .0528946          .0600372          .2660014 -1.65604187780E-5         -.0421225 -6.92568363149E-6 7.989624331583E-5 -2.3417474440E-11 2.446386830750E-4          .0019399 -2.86578151933E-5 -1.71031914914E-5
  MQF6E8              MONI                       969.9311333          .0000000         8.8460420         7.3345418         -.6904621          .6336935        14.5712443        14.1603082          .1736524          .0873402          .1629618 2.680595845236E-5          .0136347 -2.08939332732E-6 4.900212526511E-5 -2.7939623206E-11 3.476297040997E-5          .0015572 -2.87308341700E-5 1.918433790556E-4
  MQD5E16             MONI                       978.1429336          .0000000         7.6905004        27.5901938         -.5283385        -2.0935313        14.7601014        14.2661275          .1888572          .1058193          .2666082 1.825693164158E-4          .0422007 1.685059890890E-5 7.999153198239E-5 -6.9200318591E-11 6.825024473533E-4 2.414739094161E-5 5.114353332351E-5 7.713324518389E-5
  MQEAE16             MONI                       983.8943327          .0000000        48.6880413         7.7235765        -5.6676286         1.2902392        14.8128962        14.3242674          .0527947          .0581399          .7846037 1.058063869819E-4          .0958387 -1.68451639970E-5 2.353542366251E-4 -3.4280451663E-11 2.960276575059E-4         -.0013169 -9.35776108760E-5 5.899487187126E-4
  MQF4E13             MONI                       988.5148967          .0000000        29.2670497         9.6915733         2.7228467         -.7434754        14.8306214        14.4236187          .0177253          .0993512          .6235047 1.003759282820E-4         -.0545353 1.155140409400E-6 1.869717864761E-4 -2.2736796770E-11 1.611642702314E-4 -2.57943393250E-6 2.972123973649E-5 3.185072146580E-4
  MQD3E13             MONI                       993.3266779          .0000000         7.4413555        20.3133500          .2089534         1.6505458        14.8872727        14.4752822          .0566513          .0516635          .3126448 1.084716896348E-4         -.0170302 -1.53790505918E-5 9.371452756010E-5 -1.5436227535E-11 3.378625758736E-4 -1.83649460392E-4 -3.98422524656E-5 1.738152111176E-4
  MQF2E15             MONI                      1003.7765823          .0000000        15.5071859         6.8307560         1.9280256        -1.4878566        15.0631848        14.6798441          .1759121          .2045619          .3479874 7.094568182859E-5         -.0291947 1.996084152728E-5 1.041518966102E-4 2.93822381975E-11 4.078196271896E-4          .0024348 1.357980502393E-4 9.368221420901E-4
  MQD1E8              MONI                      1008.9163362          .0000000         5.3546489        24.5259594         -.8001025         3.2505744        15.1759152        14.7349075          .1127304          .0550634          .2387519 1.462842060013E-4          .0290208 -1.90082917836E-5 7.149800583889E-5 6.39125289426E-11 4.027712851753E-4          .0017155 -6.25895526897E-5 -1.38950107898E-4
  MQF2E16             MONI                      1012.6560901          .0000000        15.6185871         6.8121640        -1.9452700         1.4874672        15.2429440        14.7816086          .0670289          .0467012          .3472175 7.521373262719E-5          .0290208 -1.90062561197E-5 1.040317844412E-4 3.42439816662E-11 1.687719609878E-4 5.650622318549E-4 -6.25895526897E-5 9.504921630723E-5
  MQD3E14             MONI                      1023.1059944          .0000000         7.4300669        20.3200881         -.2008686        -1.6556589        15.4179687        14.9868247          .1750247          .2052161          .3116547 9.436339337915E-5          .0170156 4.994309053554E-6 9.356011837803E-5 1.12428551010E-11 3.239100763621E-4 -4.02584890871E-4 7.873524145774E-6 1.489267817701E-4
  MQF4E14             MONI                      1027.9177756          .0000000        29.0851429         9.7209058        -2.7010535          .7422830        15.4748499        15.0383985          .0568812          .0515738          .6217324 4.980824914546E-5          .0544000 -9.62669448928E-6 1.866955052320E-4 -5.4710132322E-12 5.581625234389E-5 2.757259896855E-4 -6.70393168706E-5 5.898669964401E-4
  MQEAE17             MONI                      1032.5383396          .0000000        48.2029552         7.7865953         5.6285071        -1.3006589        15.4927176        15.1371303          .0178678          .0987318          .7813111 6.841832565509E-6         -.0956627 -7.47501062658E-6 2.348475032409E-4 -2.5164967256E-11 5.094805486976E-4          .0040890 1.638379424752E-4          .0014158
  MQD5E17             MONI                      1038.2897387          .0000000         7.5483106        27.7561016          .5259765         2.1116234        15.5463047        15.1948422          .0535871          .0577119          .2640648 -3.26675676657E-5         -.0424636 -1.94358782388E-6 7.960602783064E-5 -6.2370875042E-11 5.191816749458E-4          .0039916 -3.61334326567E-5 -1.78782994328E-4
  MQF6E9              MONI                      1045.6015391          .0000000         8.8913292         7.3505199         -.7097871          .6755552        15.7216101        15.2803117          .1753054          .0854695          .1585328 5.097755651437E-5          .0132935 -4.62451210831E-6 4.833988668933E-5 -3.5596630222E-11 2.541554190857E-4 8.205470981432E-4 -3.63351322990E-5 8.496356095487E-5
  MQD5E18             MONI                      1053.8133394          .0000000         7.7483923        26.5371637         -.5174991        -2.0026455        15.9080394        15.3884575          .1864292          .1081458          .2650947 6.269775512817E-5          .0425964 6.996011332161E-6 7.976602361763E-5 -4.9086766753E-11 6.640166634003E-4         -.0026499 3.920034279976E-5 -7.90178847081E-5
  MQEAE18             MONI                      1059.5647385          .0000000        48.5339669         7.4490425        -5.6334682         1.2265403        15.9607156        15.4489334          .0526762          .0604760          .7841518 4.259330910468E-5          .0959994 -4.68424515620E-6 2.352888118808E-4 -1.4941823435E-11 4.230812769154E-4         -.0030101 -1.62153311805E-4          .0012752
  MQF4E15             MONI                      1064.1853025          .0000000        29.0620913         9.7549416         2.7331900         -.7927353        15.9785291        15.5500227          .0178135          .1010892          .6239458 5.102460161673E-5         -.0546085 2.824346832159E-6 1.870393647268E-4 8.44188510282E-12 1.394473464252E-4 6.573343390085E-4 6.257552633400E-5 6.636317682204E-4
  MQD3E15             MONI                      1068.9970837          .0000000         7.2597556        20.9685331          .2212465         1.6717643        16.0361278        15.6006724          .0575987          .0506497          .3126882 6.518288293921E-5         -.0171015 -7.16607316231E-6 9.372118746676E-5 3.02305196580E-11 2.789928982199E-4          .0012898 -1.72687208459E-5 1.044317125440E-4
  MQF2E17             MONI                      1079.4469881          .0000000        15.6173257         6.7010134         1.9142471        -1.4293792        16.2150951        15.8016520          .1789672          .2009796          .3498313 9.740709026104E-5         -.0293485 2.161295664901E-5 1.044261023714E-4 3.33055322020E-11 3.930023616615E-4          .0013731 1.026909298892E-4 4.896105673660E-4
  MQD1E9              MONI                      1084.5867420          .0000000         5.5076607        23.6980665         -.8205616         3.1515831        16.3254585        15.8582740          .1103635          .0566220          .2400222 1.754001064660E-4          .0291765 -2.56022736885E-5 7.168689008433E-5 5.39042545839E-11 8.154426898944E-4 -7.11592968403E-4 -1.27620699974E-4 1.744109728780E-4
  MQF2E18             MONI                      1088.3264959          .0000000        15.8897807         6.5809364        -1.9564219         1.4268640        16.3908912        15.9066627          .0654326          .0483887          .3490699 7.967161836200E-5          .0291765 -2.55981119087E-5 1.043072120840E-4 2.16208301582E-11 3.383158170724E-4         -.0013244 -1.27620699974E-4 6.515378457362E-4
  MQT1NFE1            MONI                      1098.7764002          .0000000         7.2321247        21.0119971         -.2014430        -1.7047255        16.5676552        16.1118385          .1767641          .2051758          .3117082 9.639082298214E-5          .0170857 1.054701275242E-5 9.356825093828E-5 -3.3851010165E-11 2.424448193437E-4          .0012203 1.746540142196E-5 2.999518689980E-4
  MQT2NFE1            MONI                      1103.9841474          .0000000        19.7729553        27.6229237        -4.0624267         3.0391160        16.6477802        16.1429137          .0801249          .0310752          .4998799 1.211569389320E-4          .0945846 -1.17721206938E-5 1.500378558990E-4 -4.9200266086E-11 -3.42025052406E-5          .0014630 -3.67729021695E-5 6.991070812799E-5
  MQTANFE1            MONI                      1107.5016074          .0000000        45.5218858        14.5480532         4.3523718        -1.2380451        16.6644591        16.1741552          .0166790          .0312415          .7287774 9.234378442861E-5         -.0767313 8.789392119944E-6 2.189067248158E-4 -4.1916121141E-11 3.642225457868E-4          .0022538 7.738967985873E-5 6.200370416610E-4
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.5962069        27.0352390          .6045898         1.0372267        16.6954112        16.2113997          .0309521          .0372445          .3823273 1.268043605929E-4         -.0319133 -5.27753951633E-6 1.149936418396E-4 -6.4344174112E-11 4.745810172736E-4          .0017027 -6.79124311073E-6 8.395768190874E-5
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.5579811        15.1554983         -.1093680          .4178988        16.7992952        16.2773810          .1038840          .0659813          .3248042 1.110662239790E-4          .0238438 1.059008058828E-6 9.804040637039E-5 -5.1182841218E-11 4.183108423435E-4         -.0010270 -7.02216876292E-6 1.401356427668E-4
  MQTBNFE1            MONI                      1124.5525258          .0000000        18.0428085         9.1995071        -1.1440216          .5580609        16.8452203        16.3313173          .0459251          .0539363          .4743491 9.777394576931E-5          .0396153 -4.06836928620E-6 1.431684336439E-4 -3.6754435508E-11 3.488205099425E-4         -.0017018 -3.52919386470E-5 3.195574745984E-4
  MQT5NFE             MONI                      1128.5707622          .0000000        10.4024973        16.7094143          .9972950        -1.5320060        16.8889928        16.3879787          .0437725          .0566614          .3821593 1.315620748448E-4         -.0339471 1.060963827189E-5 1.153149856713E-4 -3.9062611169E-11 1.663441221930E-4         -.0020134 2.664199720305E-5 -1.34258522486E-5
  MQTBNFE2            MONI                      1133.7889986          .0000000        17.7925781         9.0725433         1.1455331         -.5365057        16.9524221        16.4560171          .0634293          .0680384          .4748127 8.079381664612E-5         -.0395710 -1.44467595541E-6 1.432397675825E-4 -1.4867594300E-11 2.800931412506E-5         -.0017111 2.461076514586E-5 3.319605285509E-4
  MQT4NFE2            MONI                      1137.8072350          .0000000        11.3145320        14.8615616          .1139239         -.4077783        16.9991880        16.5109015          .0467659          .0548844          .3254627 7.289841911166E-5         -.0237709 -4.92680947092E-6 9.814172523112E-5 -1.9894444402E-12 1.602997375514E-4 -8.79709541738E-4 5.882306847473E-6 2.884196536860E-4
  MQT3NFE2            MONI                      1145.9671053          .0000000        15.4097015        26.6425680         -.6161290        -1.0352440        17.1051263        16.5780935          .1059382          .0671920          .3835802 7.260042894151E-5          .0319862 9.947883582926E-6 1.151864040540E-4 2.54129429497E-11 2.078833167426E-4 -2.21197038548E-4 5.787772358783E-6 2.411356468823E-4
  MQTANFE2            MONI                      1150.8399170          .0000000        45.3430390        14.4456377        -4.3572692         1.2110142        17.1363296        16.6157519          .0312034          .0376584          .7310027 8.473926871000E-5          .0769489 1.441838976564E-6 2.192491064305E-4 2.90787075371E-11 3.692948532957E-5 7.499804309659E-4 -4.60811270145E-5 4.562309091564E-4
  MQT2NFE2            MONI                      1154.3573770          .0000000        19.7875589        27.6372444         4.0430670        -3.0604091        17.1530354        16.6470972          .0167058          .0313453          .5013538 1.484000647217E-4         -.0948884 2.166629496993E-5 1.502646241750E-4 5.04769247459E-11 5.707378809281E-4          .0014531 1.161841369188E-4 3.858724257001E-4
  MQT1NFE2            MONI                      1159.5651242          .0000000         7.3724940        21.1800840          .1938143         1.7002528        17.2322911        16.6780391          .0792557          .0309419          .3124835 1.519562988440E-4         -.0171682 -7.51624735005E-6 9.368802723250E-5 5.13767192096E-11 4.684634314728E-4 -3.13007308846E-4 -1.73911761965E-5 1.213589027111E-4
  MQF2E19             MONI                      1170.0150286          .0000000        15.8351435         6.6175994         1.9713264        -1.4124096        17.4065317        16.8797101          .1742407          .2016710          .3484711 3.214917632883E-5         -.0292065 1.057127706142E-5 1.042180620883E-4 2.57611608956E-11 -7.51021093309E-5         -.0019890 2.226408161893E-5 -9.48714451253E-5
  MQD1E10             MONI                      1175.1547825          .0000000         5.3596845        23.4878420         -.7797887         3.1148221        17.5177855        16.9369699          .1112537          .0572598          .2392546 7.297170857056E-5          .0291239 -8.74116652270E-6 7.157073685396E-5 3.08188223600E-11 6.259505894949E-4         -.0026494 -9.54802867374E-5 4.862671080406E-4
  MQF2E20             MONI                      1178.8945364          .0000000        15.3840127         6.5662116        -1.9014935         1.4113331        17.5853224        16.9856379          .0675370          .0486680          .3481057 4.028296100582E-5          .0291239 -8.73805556601E-6 1.041626999015E-4 6.63804958417E-12 2.689849041747E-4         -.0018371 -9.54802867374E-5 8.432327933879E-4
  MQD3E16             MONI                      1189.3444407          .0000000         7.4181975        21.1986847         -.2265656        -1.7143607        17.7631699        17.1891013          .1778475          .2034634          .3120131 1.447971485446E-4          .0171607 1.794156373743E-5 9.361682087395E-5 -5.3512271979E-11 5.133745560886E-4 -8.83537587635E-4 5.755238071979E-5 1.088767208076E-6
  MQF4E16             MONI                      1194.1562219          .0000000        29.5484823         9.9823018        -2.7650021          .7980281        17.8196306        17.2388691          .0564607          .0497679          .6230930 1.223859272051E-4          .0545820 -4.20469058369E-6 1.869073529820E-4 -4.0970208828E-11 4.179869281650E-4         -.0025254 -3.72192035845E-5 3.478627783239E-4
  MQEAE19             MONI                      1198.7767859          .0000000        49.2344514         7.5834466         5.7261131        -1.2299650        17.8371708        17.3375883          .0175402          .0987192          .7837597 1.149997747925E-4         -.0958121 1.568694367157E-5 2.352255470493E-4 -3.2783634836E-11 -1.09735942192E-4         -.0021005 2.776267955059E-5 6.293604608336E-5
  MQD5E19             MONI                      1204.5281850          .0000000         7.7828793        26.5446897          .5375147         2.0289740        17.8893364        17.3974900          .0521656          .0599016          .2658400 1.846441881278E-4         -.0423040 -1.85627322348E-5 7.987715087211E-5 -4.6355855620E-11 3.758133637219E-4         -.0020135 -2.60200730495E-5 2.762004138067E-4
  MQF6E10             MONI                      1211.8399854          .0000000         8.7693278         7.1401736         -.6725239          .6214697        18.0620599        17.4865387          .1727235          .0890488          .1614743 1.164552269035E-5          .0134532 2.108666844088E-6 4.878442666827E-5 -6.7266130535E-12 1.849613901843E-4         -.0013428 -2.61663310685E-5 4.679106366549E-4
  MQD5E20             MONI                      1220.0517857          .0000000         7.6760422        27.3010417         -.5420414        -2.0965949        18.2530427        17.5947266          .1909828          .1081879          .2655881 1.863028122290E-5          .0422715 8.847675049833E-6 7.983753574061E-5 3.22455542972E-11 3.459078407462E-4         -.0017322 4.729581359134E-5 -8.82290862143E-5
  MQEAE20             MONI                      1225.8031848          .0000000        49.0577020         7.7928984        -5.7234640         1.2759556        18.3056820        17.6529153          .0526392          .0581887          .7830649 4.790887979965E-5          .0957297 4.662458049920E-6 2.351162785483E-4 2.77062001121E-11 4.273737634861E-4         -.0029963 -6.13869407304E-5 5.506712219290E-4
  MQF4E17             MONI                      1230.4237488          .0000000        29.5607833         9.9611872         2.7478515         -.7667311        18.3232502        17.7502195          .0175682          .0973043          .6225516 1.075958084330E-4         -.0545312 1.422053959144E-5 1.868222070416E-4 4.13463139239E-11 -4.99230674332E-5         -.0025388 1.951403930261E-5 -3.73687442684E-5
  MQD3E17             MONI                      1235.2355300          .0000000         7.5092858        20.7966510          .2156245         1.7043559        18.3793402        17.8005377          .0560900          .0503182          .3117595 1.743348749448E-4         -.0171400 -1.27033722079E-5 9.357684785838E-5 5.87626811441E-11 4.024528356845E-4         -.0028283 -2.42658203202E-5 2.982700210842E-4
  MQF2E21             MONI                      1245.6854343          .0000000        15.3522027         6.6541428         1.9127962        -1.4471031        18.5553785        18.0058775          .1760383          .2053398          .3457865 7.576377694672E-6         -.0289029 1.260475249214E-5 1.038141781092E-4 2.40234057840E-12 -8.44650357510E-5         -.0012682 5.654162903216E-5 2.403081602960E-4
  MQD1E11             MONI                      1250.8251883          .0000000         5.3253212        24.0038805         -.8050336         3.1664215        18.6691752        18.0623282          .1137967          .0564507          .2378773 6.159282012238E-5          .0290708 -2.92181638372E-6 7.136505808205E-5 -1.8082539088E-11 3.867669892252E-4         -.0010496 -4.24856076550E-5 2.482140058488E-4
  MQF2E22             MONI                      1254.5649422          .0000000        15.6704837         6.7482396        -1.9620646         1.4490741        18.7362816        18.1097797          .0671064          .0474515          .3465297 5.066180362654E-5          .0290708 -2.92043329170E-6 1.039291905337E-4 -1.8815516923E-11 2.279289235780E-4 -9.73741072674E-4 -4.24856076550E-5 4.070520715080E-4
  MQD3E18             MONI                      1265.0148465          .0000000         7.4770541        20.7626091         -.1925430        -1.6785207        18.9097958        18.3118234          .1735142          .2020437          .3127150 9.875961490386E-5          .0171539 1.077730564968E-5 9.372468835267E-5 -5.7680955571E-11 5.017718491997E-4         -.0033669 4.582950955078E-5 -2.05060788192E-4
  MQF4E18             MONI                      1269.8266277          .0000000        29.0415841         9.8128762        -2.6856591          .7727797        18.9665344        18.3625767          .0567386          .0507533          .6242612 7.690774359949E-5          .0546616 -4.36473074393E-6 1.870866425705E-4 -3.4069686065E-11 5.666228647879E-4         -.0050590 -6.86259259180E-5 7.034441104004E-4
